CustomerID,CustomerName,Gender,Age,City,JoinDate,PlanType,MonthlyCharges,TotalCharges,TenureMonths,InternetService,ContractType,PaymentMethod,SupportTickets,ChurnStatus,,Blank check
C100198,Priya Kapoor,Female,46,Mumbai,21-11-2025,Postpaid,1712.18,65062.84,38,DSL,1 Year,Card,11,No,,FALSE
C100199,Neha Gupta,Female,68,Chennai,17-09-2025,Postpaid,424.74,20812.26,49,Fiber,1 Year,UPI,1,Yes,,FALSE
C100200,Neha Sharma,Female,60,,09-08-2025,Prepaid,581.78,26761.88,46,Fiber,Monthly,Bank Transfer,3,Yes,,FALSE
C100201,Neha Dey,Male,46,Delhi,13-01-2025,Postpaid,963.93,46268.64,48,Fiber,1 Year,Cash,1,Yes,,FALSE
C100202,Ananya Gupta,Male,71,Chennai,05-09-2025,Postpaid,891.16,16932.04,19,None,Monthly,Cash,11,No,,FALSE
C100203,Priya Sharma,Female,38,Hyderabad,25-02-2025,Prepaid,809.45,7285.05,9,DSL,2 Year,Card,8,Yes,,FALSE
C100204,Riya Sen,Female,39,Hyderabad,05-04-2025,Prepaid,1023.83,73715.76,72,None,1 Year,UPI,11,Yes,,FALSE
C100205,Sneha Sen,Female,46,Hyderabad,02-02-2025,Prepaid,960.02,52801.1,55,DSL,1 Year,Bank Transfer,3,No,,FALSE
C100206,Riya Dey,Female,25,Chennai,18-07-2025,Postpaid,1439.19,48932.46,34,Fiber,1 Year,Bank Transfer,7,Yes,,FALSE
C100207,Neha Das,Male,70,Delhi,02-03-2025,Prepaid,1860.76,72569.64,39,5G,Monthly,Card,5,Yes,,FALSE
C100208,Amit Paul,Female,50,Bangalore,06-04-2025,Postpaid,1010.01,50500.5,50,DSL,2 Year,Card,7,No,,FALSE
C100209,Riya Paul,Male,26,Delhi,05-01-2025,Postpaid,833.79,20010.96,24,DSL,Monthly,Cash,8,No,,FALSE
C100210,Riya Gupta,Male,44,Kolkata,17-10-2025,Prepaid,1005.57,63350.91,63,DSL,1 Year,UPI,4,Yes,,FALSE
C100211,Riya Paul,Female,52,Chennai,19-09-2025,Prepaid,584.96,21643.52,37,Fiber,1 Year,Bank Transfer,8,Yes,,FALSE
C100212,Sourav Das,Male,66,Delhi,17-01-2025,Postpaid,1227.8,69984.6,57,5G,1 Year,UPI,7,Yes,,FALSE
C100213,Neha Ghosh,Female,67,Mumbai,12-11-2025,Prepaid,655.79,20329.49,31,DSL,Monthly,UPI,9,No,,FALSE
C100214,Amit Ghosh,Female,52,Delhi,21-10-2025,Postpaid,1313.66,47291.76,36,Fiber,Monthly,Cash,0,No,,FALSE
C100215,Amit Sen,Male,73,Hyderabad,14-06-2025,Prepaid,1491.43,25354.31,17,None,1 Year,Card,9,No,,FALSE
C100216,Priya Das,Female,58,Chennai,23-05-2025,Postpaid,936.79,50586.66,54,None,1 Year,Bank Transfer,9,Yes,,FALSE
C100217,Riya Ghosh,Male,73,Chennai,23-07-2025,Prepaid,1541.58,18498.96,12,None,Monthly,Cash,4,No,,FALSE
C100218,Neha Roy,Female,71,Delhi,16-12-2025,Prepaid,873.18,32307.66,37,Fiber,Monthly,Cash,0,Yes,,FALSE
C100219,Rahul Kapoor,Male,72,Hyderabad,09-03-2025,Postpaid,1049.19,22032.99,21,DSL,1 Year,UPI,10,No,,FALSE
C100220,Amit Sharma,Female,34,Hyderabad,06-06-2025,Prepaid,931.13,10242.43,11,None,2 Year,UPI,11,Yes,,FALSE
C100221,Amit Paul,Male,18,Chennai,15-12-2025,Postpaid,1109.57,31067.96,28,Fiber,Monthly,Bank Transfer,1,No,,FALSE
C100222,Sneha Kapoor,Male,62,Hyderabad,22-02-2025,Prepaid,1111.09,18888.53,17,5G,1 Year,Bank Transfer,2,No,,FALSE
C100223,Amit Das,Male,67,Chennai,29-11-2025,Prepaid,1389.68,25014.24,18,None,1 Year,Card,10,Yes,,FALSE
C100224,Priya Das,Male,44,Kolkata,29-10-2025,Postpaid,1760.94,100373.58,57,5G,1 Year,Bank Transfer,12,Yes,,FALSE
C100225,Sneha Dey,Female,33,Hyderabad,14-01-2025,Postpaid,1394.85,50214.6,36,DSL,2 Year,Card,11,No,,FALSE
C100226,Sneha Gupta,Female,36,Kolkata,04-05-2025,Postpaid,1631.46,11420.22,7,Fiber,2 Year,UPI,5,No,,FALSE
C100227,Neha Kapoor,Female,26,Chennai,16-12-2025,Prepaid,1762.38,88119,50,None,Monthly,UPI,9,Yes,,FALSE
C100228,Rahul Kapoor,Female,18,,31-12-2025,Postpaid,665.76,22635.84,34,None,2 Year,Cash,1,Yes,,FALSE
C100229,Vikram Sen,Male,35,,17-06-2025,Postpaid,825.84,9084.24,11,Fiber,1 Year,,11,Yes,,FALSE
C100230,Sourav Das,Female,21,Chennai,08-11-2025,Prepaid,445.56,14257.92,32,5G,2 Year,Card,1,Yes,,FALSE
C100231,Amit Gupta,Female,63,Chennai,22-09-2025,Postpaid,1491.55,26847.9,18,DSL,1 Year,Card,11,No,,FALSE
C100232,Rahul Ghosh,Female,64,Delhi,26-09-2025,Prepaid,1610.43,25766.88,16,5G,2 Year,UPI,7,No,,FALSE
C100233,Neha Roy,Female,50,Mumbai,11-05-2025,Prepaid,393.25,18482.75,47,Fiber,Monthly,UPI,0,Yes,,FALSE
C100234,Sourav Roy,Male,33,Kolkata,11-10-2025,Postpaid,1101,6606,6,DSL,1 Year,Card,6,No,,FALSE
C100235,Priya Dey,Male,35,Mumbai,25-04-2025,Prepaid,1270.61,12706.1,10,None,Monthly,Cash,4,No,,FALSE
C100236,Rahul Ghosh,Male,38,Delhi,16-10-2025,Postpaid,1239.26,14871.12,12,DSL,1 Year,Bank Transfer,9,No,,FALSE
C100237,Vikram Sen,Male,67,Kolkata,29-07-2025,Prepaid,1544.19,40148.94,26,DSL,2 Year,Bank Transfer,10,Yes,,FALSE
C100238,Sourav Singh,Male,39,Mumbai,29-09-2025,Prepaid,1589.18,1589.18,1,None,1 Year,,2,No,,FALSE
C100239,Vikram Kapoor,Female,23,Bangalore,13-02-2025,Prepaid,1865.17,11191.02,6,DSL,2 Year,Cash,1,Yes,,FALSE
C100240,Rohit Ghosh,Female,45,Hyderabad,17-06-2025,Postpaid,701.51,11925.67,17,None,1 Year,Card,1,Yes,,FALSE
C100241,Amit Gupta,Female,26,,28-07-2025,Prepaid,563.2,7884.8,14,5G,Monthly,Cash,4,No,,FALSE
C100242,Rohit Paul,Male,34,Mumbai,17-06-2025,Prepaid,452.72,7243.52,16,Fiber,2 Year,Card,5,No,,FALSE
C100243,Rohit Roy,Male,50,Bangalore,20-08-2025,Prepaid,1450.21,10151.47,7,Fiber,1 Year,UPI,12,Yes,,FALSE
C100244,Sneha Roy,Male,25,Bangalore,10-07-2025,Prepaid,403.84,807.68,2,5G,Monthly,UPI,1,Yes,,FALSE
C100245,Priya Ghosh,Male,75,Kolkata,25-08-2025,Prepaid,1674.81,95464.17,57,DSL,2 Year,Cash,11,No,,FALSE
C100246,Sourav Roy,Female,49,Mumbai,06-04-2025,Postpaid,949.64,3798.56,4,5G,1 Year,Card,0,Yes,,FALSE
C100247,Vikram Gupta,Male,59,Kolkata,24-05-2025,Postpaid,1147.12,43590.56,38,DSL,1 Year,Card,10,Yes,,FALSE
C100248,Sourav Ghosh,Female,58,Chennai,06-09-2025,Postpaid,1650.24,115516.8,70,5G,1 Year,Bank Transfer,2,Yes,,FALSE
C100249,Rohit Sharma,Female,38,,03-07-2025,Prepaid,348.82,10115.78,29,DSL,Monthly,Card,10,Yes,,FALSE
C100250,Rahul Sen,Female,35,Delhi,30-03-2025,Prepaid,1686.68,116380.92,69,DSL,2 Year,Bank Transfer,12,No,,FALSE
C100251,Ananya Paul,Male,55,Chennai,07-04-2025,Postpaid,1494.87,5979.48,4,5G,Monthly,Cash,0,Yes,,FALSE
C100252,Rahul Dey,Female,21,Kolkata,19-06-2025,Prepaid,1321.83,39654.9,30,DSL,1 Year,Card,12,No,,FALSE
C100253,Amit Das,Female,21,Kolkata,11-07-2025,Postpaid,550.11,1650.33,3,Fiber,1 Year,Bank Transfer,5,Yes,,FALSE
C100254,Riya Ghosh,Male,28,Hyderabad,15-10-2025,Postpaid,1645.13,92127.28,56,DSL,2 Year,Card,6,No,,FALSE
C100255,Rahul Paul,Female,64,Chennai,17-01-2025,Prepaid,515.49,19588.62,38,5G,2 Year,Card,10,Yes,,FALSE
C100256,Priya Sen,Female,49,Delhi,27-03-2025,Prepaid,861.99,16377.81,19,5G,1 Year,UPI,4,Yes,,FALSE
C100257,Priya Sharma,Male,33,Bangalore,13-08-2025,Postpaid,894.82,8053.38,9,DSL,1 Year,Cash,6,No,,FALSE
C100258,Riya Paul,Male,52,Mumbai,20-08-2025,Prepaid,471.43,23100.07,49,Fiber,1 Year,UPI,5,No,,FALSE
C100259,Sourav Roy,Male,24,Chennai,17-02-2025,Postpaid,880.07,8800.7,10,None,2 Year,UPI,6,Yes,,FALSE
C100260,Priya Ghosh,Male,56,Mumbai,29-07-2025,Postpaid,566.08,31700.48,56,5G,1 Year,Card,1,Yes,,FALSE
C100261,Amit Sharma,Female,43,Kolkata,07-08-2025,Prepaid,1726.75,122599.25,71,5G,2 Year,Cash,3,Yes,,FALSE
C100262,Rohit Das,Female,19,Kolkata,07-06-2025,Postpaid,589.41,15914.07,27,None,1 Year,Bank Transfer,1,No,,FALSE
C100263,Ananya Roy,Female,29,Kolkata,15-05-2025,Postpaid,1804.34,86608.32,48,None,1 Year,Card,4,Yes,,FALSE
C100264,Ananya Dey,Female,27,Chennai,27-04-2025,Prepaid,444.7,5781.1,13,None,2 Year,Cash,8,No,,FALSE
C100265,Priya Kapoor,Male,54,Chennai,20-10-2025,Prepaid,1108.65,34368.15,31,Fiber,1 Year,Card,2,Yes,,FALSE
C100266,Sourav Das,Female,69,Mumbai,18-11-2025,Prepaid,513.52,12838,25,5G,1 Year,UPI,1,No,,FALSE
C100267,Rohit Dey,Female,53,Kolkata,25-12-2025,Postpaid,1237.49,63111.99,51,Fiber,1 Year,Card,2,Yes,,FALSE
C100268,Vikram Ghosh,Female,24,Delhi,16-07-2025,Postpaid,1634.77,21252.01,13,None,Monthly,Card,4,No,,FALSE
C100269,Ananya Sen,Male,27,Hyderabad,01-09-2025,Postpaid,364.93,18976.36,52,5G,Monthly,Bank Transfer,12,No,,FALSE
C100270,Priya Sen,Male,37,Delhi,15-08-2025,Postpaid,1731.84,62346.24,36,5G,2 Year,Cash,9,Yes,,FALSE
C100271,Sourav Gupta,Female,30,Kolkata,21-09-2025,Prepaid,658.36,37526.52,57,Fiber,1 Year,Cash,2,Yes,,FALSE
C100272,Sneha Sharma,Male,29,Kolkata,22-08-2025,Prepaid,1786.81,44670.25,25,5G,2 Year,Card,4,No,,FALSE
C100273,Priya Sharma,Male,70,Delhi,08-09-2025,Postpaid,1157.71,69462.6,60,DSL,1 Year,Bank Transfer,5,Yes,,FALSE
C100274,Priya Singh,Male,71,Bangalore,26-01-2025,Prepaid,1572.23,53455.82,34,DSL,Monthly,Card,10,Yes,,FALSE
C100275,Rahul Gupta,Male,35,Hyderabad,30-03-2025,Prepaid,1171.58,62093.74,53,DSL,1 Year,Bank Transfer,11,No,,FALSE
C100276,Riya Singh,Male,45,Bangalore,04-06-2025,Postpaid,1746.7,85588.3,49,Fiber,Monthly,Bank Transfer,8,No,,FALSE
C100277,Ananya Singh,Female,37,Delhi,14-05-2025,Postpaid,1117.96,15651.44,14,DSL,Monthly,Card,0,No,,FALSE
C100278,Rahul Gupta,Female,60,Delhi,03-08-2025,Postpaid,1456.28,59707.48,41,None,2 Year,UPI,9,Yes,,FALSE
C100279,Riya Ghosh,Female,39,Mumbai,03-12-2025,Prepaid,1465.74,42506.46,29,5G,Monthly,Cash,2,No,,FALSE
C100280,Amit Ghosh,Male,64,Mumbai,01-07-2025,Prepaid,1595.96,114909.12,72,5G,1 Year,Bank Transfer,5,No,,FALSE
C100281,Priya Gupta,Male,55,Hyderabad,26-10-2025,Prepaid,1087.39,41320.82,38,None,Monthly,UPI,10,No,,FALSE
C100282,Amit Roy,Male,51,Delhi,29-07-2025,Postpaid,1001.28,39049.92,39,DSL,1 Year,Card,12,Yes,,FALSE
C100283,Amit Ghosh,Male,49,Kolkata,20-08-2025,Postpaid,1371.76,58985.68,43,DSL,Monthly,,7,Yes,,FALSE
C100284,Sourav Kapoor,Female,26,Bangalore,03-01-2025,Prepaid,1375.93,77052.08,56,DSL,2 Year,Bank Transfer,0,No,,FALSE
C100285,Rahul Sen,Male,66,Hyderabad,26-06-2025,Postpaid,622.98,42362.64,68,DSL,Monthly,Cash,8,No,,FALSE
C100286,Rohit Singh,Female,28,Hyderabad,24-09-2025,Postpaid,1699.53,15295.77,9,None,2 Year,Card,5,No,,FALSE
C100287,Sourav Sharma,Male,40,Mumbai,09-03-2025,Prepaid,579.3,14482.5,25,Fiber,2 Year,Card,1,No,,FALSE
C100288,Rohit Dey,Male,63,Chennai,25-01-2025,Prepaid,936.83,4684.15,5,Fiber,Monthly,UPI,6,No,,FALSE
C100289,Riya Roy,Male,42,Hyderabad,18-12-2025,Prepaid,1229.38,19670.08,16,5G,1 Year,UPI,10,No,,FALSE
C100290,Priya Dey,Male,57,Delhi,28-02-2025,Prepaid,1011,18198,18,None,Monthly,Card,12,No,,FALSE
C100291,Ananya Kapoor,Female,71,Mumbai,21-01-2025,Postpaid,1953.3,130871.1,67,DSL,2 Year,Cash,5,Yes,,FALSE
C100292,Priya Paul,Female,18,Mumbai,16-02-2025,Prepaid,1440.78,2881.56,2,Fiber,1 Year,Card,7,No,,FALSE
C100293,Amit Sharma,Female,34,Delhi,13-12-2025,Postpaid,384.14,23048.4,60,None,2 Year,UPI,1,Yes,,FALSE
C100294,Amit Ghosh,Female,18,Bangalore,15-11-2025,Postpaid,1426.7,25680.6,18,Fiber,1 Year,Bank Transfer,2,Yes,,FALSE
C100295,Rohit Kapoor,Female,43,Bangalore,29-11-2025,Prepaid,1934.93,100616.36,52,Fiber,Monthly,UPI,2,Yes,,FALSE
C100296,Riya Roy,Female,44,Delhi,10-11-2025,Prepaid,1662.85,103096.7,62,DSL,1 Year,Cash,1,No,,FALSE
C100297,Ananya Sharma,Male,46,,23-06-2025,Prepaid,406.67,2440.02,6,None,2 Year,Card,7,No,,FALSE
C100298,Vikram Paul,Male,60,Kolkata,26-11-2025,Prepaid,551.71,27585.5,50,None,1 Year,Card,1,No,,FALSE
C100299,Rohit Sharma,Male,38,Chennai,26-11-2025,Postpaid,861.52,26707.12,31,None,Monthly,UPI,7,No,,FALSE
C100300,Riya Gupta,Female,69,Kolkata,12-09-2025,Prepaid,448.63,26020.54,58,Fiber,1 Year,Cash,0,Yes,,FALSE
C100301,Neha Singh,Male,70,Hyderabad,10-12-2025,Postpaid,1645.03,19740.36,12,5G,1 Year,UPI,3,No,,FALSE
C100302,Neha Gupta,Female,39,Hyderabad,20-08-2025,Prepaid,1603.61,115459.92,72,Fiber,2 Year,Card,0,No,,FALSE
C100303,Ananya Das,Male,40,Mumbai,10-09-2025,Prepaid,1230.07,46742.66,38,None,Monthly,Bank Transfer,9,Yes,,FALSE
C100304,Sourav Sen,Female,30,Mumbai,23-06-2025,Prepaid,1880.37,30085.92,16,None,Monthly,UPI,12,No,,FALSE
C100305,Riya Sharma,Male,47,Chennai,10-08-2025,Postpaid,,34312.2,65,DSL,2 Year,Card,11,Yes,,FALSE
C100306,Neha Ghosh,Female,24,Bangalore,08-11-2025,Prepaid,1416.79,70839.5,50,5G,1 Year,Bank Transfer,4,No,,FALSE
C100307,Neha Dey,Female,69,Hyderabad,08-10-2025,Postpaid,533.91,9610.38,18,DSL,Monthly,Card,9,No,,FALSE
C100308,Amit Roy,Female,61,Hyderabad,01-03-2025,Postpaid,1865.03,83926.35,45,None,2 Year,Cash,10,No,,FALSE
C100309,Vikram Das,Male,74,Bangalore,16-03-2025,Prepaid,1673.12,92021.6,55,Fiber,Monthly,Bank Transfer,12,Yes,,FALSE
C100310,Rahul Singh,Male,36,Chennai,17-01-2025,Postpaid,547.93,18081.69,33,None,Monthly,Card,11,No,,FALSE
C100311,Rohit Sharma,Female,33,Bangalore,02-08-2025,Postpaid,1632.32,107733.12,66,Fiber,Monthly,Bank Transfer,3,No,,FALSE
C100312,Ananya Paul,Male,71,Hyderabad,10-04-2025,Postpaid,1848.53,53607.37,29,None,Monthly,UPI,2,Yes,,FALSE
C100313,Rahul Kapoor,Female,65,Chennai,16-05-2025,Prepaid,501.9,33125.4,66,DSL,2 Year,Bank Transfer,0,No,,FALSE
C100314,Ananya Paul,Male,47,Hyderabad,12-11-2025,Postpaid,366.9,7338,20,None,2 Year,Bank Transfer,1,No,,FALSE
C100315,Vikram Das,Male,51,Bangalore,06-10-2025,Postpaid,1925.88,55850.52,29,Fiber,1 Year,Card,3,No,,FALSE
C100316,Neha Dey,Female,39,Chennai,29-11-2025,Prepaid,798.08,37509.76,47,Fiber,2 Year,Bank Transfer,7,Yes,,FALSE
C100317,Ananya Kapoor,Male,75,Bangalore,12-05-2025,Postpaid,1929.12,61731.84,32,Fiber,2 Year,Bank Transfer,8,No,,FALSE
C100318,Sneha Ghosh,Male,49,Kolkata,27-03-2025,Prepaid,802.94,4817.64,6,Fiber,Monthly,Card,10,No,,FALSE
C100319,Sourav Das,Male,71,Kolkata,24-08-2025,Postpaid,,9078.86,14,Fiber,Monthly,UPI,0,Yes,,FALSE
C100320,Neha Sen,Female,68,Bangalore,18-07-2025,Postpaid,1247.74,41175.42,33,None,1 Year,Bank Transfer,0,No,,FALSE
C100321,Neha Das,Male,61,Hyderabad,07-02-2025,Postpaid,1208.22,19331.52,16,Fiber,1 Year,Bank Transfer,9,Yes,,FALSE
C100322,Rahul Gupta,Male,36,Chennai,23-04-2025,Prepaid,947.4,54001.8,57,None,2 Year,Bank Transfer,10,Yes,,FALSE
C100323,Rahul Dey,Male,37,Kolkata,22-01-2025,Prepaid,1926.57,92475.36,48,None,2 Year,UPI,4,Yes,,FALSE
C100324,Vikram Roy,Male,65,Mumbai,24-04-2025,Postpaid,658.95,29652.75,45,DSL,Monthly,Card,10,Yes,,FALSE
C100325,Vikram Das,Female,72,Hyderabad,04-02-2025,Postpaid,1083.15,76903.65,71,Fiber,Monthly,Cash,5,No,,FALSE
C100326,Neha Das,Male,26,Delhi,06-09-2025,Postpaid,469.08,14541.48,31,5G,2 Year,Bank Transfer,11,Yes,,FALSE
C100327,Sourav Roy,Male,54,Delhi,07-05-2025,Prepaid,1672.09,78588.23,47,None,1 Year,Bank Transfer,2,No,,FALSE
C100328,Ananya Singh,Female,74,Chennai,25-02-2025,Prepaid,1085.84,67322.08,62,Fiber,1 Year,Card,8,Yes,,FALSE
C100329,Rahul Dey,Male,34,Chennai,24-10-2025,Postpaid,1535.62,15356.2,10,DSL,Monthly,Bank Transfer,8,No,,FALSE
C100330,Sneha Paul,Female,59,Mumbai,26-08-2025,Prepaid,920.89,18417.8,20,None,1 Year,UPI,10,Yes,,FALSE
C100331,Amit Gupta,Male,72,Mumbai,17-10-2025,Prepaid,1586.25,34897.5,22,None,1 Year,UPI,3,No,,FALSE
C100332,Sneha Sharma,Male,32,Chennai,04-07-2025,Postpaid,748.41,6735.69,9,None,1 Year,UPI,0,No,,FALSE
C100333,Rohit Singh,Male,24,Bangalore,01-12-2025,Postpaid,1376.06,92196.02,67,5G,2 Year,UPI,8,No,,FALSE
C100334,Ananya Ghosh,Female,42,,06-11-2025,Prepaid,1176.83,34128.07,29,DSL,1 Year,Card,3,Yes,,FALSE
C100335,Amit Roy,Female,50,Chennai,02-03-2025,Prepaid,658.58,23708.88,36,None,1 Year,UPI,7,No,,FALSE
C100336,Sourav Sharma,Male,48,Kolkata,07-03-2025,Prepaid,1303.34,35190.18,27,DSL,2 Year,UPI,9,Yes,,FALSE
C100337,Amit Dey,Female,21,Chennai,16-10-2025,Prepaid,738.04,16236.88,22,5G,Monthly,Card,,No,,FALSE
C100338,Sourav Paul,Male,73,Chennai,04-04-2025,Postpaid,588.96,36515.52,62,DSL,2 Year,Bank Transfer,,Yes,,FALSE
C100339,Priya Sharma,Male,32,Chennai,16-09-2025,Postpaid,954.29,46760.21,49,DSL,2 Year,UPI,2,No,,FALSE
C100340,Vikram Dey,Male,75,Kolkata,04-09-2025,Prepaid,1791.18,8955.9,5,Fiber,2 Year,Cash,8,No,,FALSE
C100341,Sourav Sen,Female,41,Bangalore,29-06-2025,Prepaid,1484.99,8909.94,6,None,Monthly,Bank Transfer,7,Yes,,FALSE
C100342,Vikram Kapoor,Female,72,Mumbai,03-01-2025,Prepaid,,8586.05,11,Fiber,2 Year,UPI,6,Yes,,FALSE
C100343,Priya Roy,Female,62,Hyderabad,27-10-2025,Postpaid,994.04,40755.64,41,5G,2 Year,Cash,9,No,,FALSE
C100344,Sourav Sen,Female,57,Chennai,13-10-2025,Postpaid,1985.06,71462.16,36,DSL,1 Year,Cash,4,No,,FALSE
C100345,Sourav Roy,Male,54,Hyderabad,28-04-2025,Postpaid,1615.13,72680.85,45,DSL,Monthly,Card,8,No,,FALSE
C100346,Neha Sharma,Male,68,Bangalore,22-11-2025,Prepaid,1660.45,73059.8,44,Fiber,Monthly,Cash,9,No,,FALSE
C100347,Ananya Das,Male,23,Hyderabad,16-07-2025,Postpaid,746.26,6716.34,9,5G,2 Year,UPI,12,Yes,,FALSE
C100348,Sneha Dey,Female,58,Mumbai,18-01-2025,Prepaid,1045.25,66896,64,DSL,2 Year,UPI,5,Yes,,FALSE
C100349,Priya Singh,Female,59,Delhi,09-12-2025,Postpaid,1957.6,1957.6,1,None,2 Year,Card,8,Yes,,FALSE
C100350,Vikram Singh,Female,65,Delhi,22-05-2025,Prepaid,1861.6,16754.4,9,DSL,1 Year,Cash,9,Yes,,FALSE
C100351,Priya Dey,Male,34,Chennai,31-05-2025,Postpaid,991.13,22795.99,23,Fiber,2 Year,Bank Transfer,8,No,,FALSE
C100352,Neha Gupta,Male,62,Delhi,23-08-2025,Postpaid,1941.29,110653.53,57,Fiber,1 Year,UPI,,Yes,,FALSE
C100353,Sneha Ghosh,Female,42,Delhi,22-09-2025,Prepaid,1449.75,42042.75,29,5G,Monthly,Bank Transfer,1,No,,FALSE
C100354,Amit Gupta,Female,61,Delhi,22-04-2025,Postpaid,428.25,18843,44,DSL,2 Year,Card,7,Yes,,FALSE
C100355,Sneha Sen,Male,33,Mumbai,13-11-2025,Postpaid,1782.66,55262.46,31,DSL,Monthly,UPI,1,No,,FALSE
C100356,Vikram Sharma,Female,57,Delhi,14-11-2025,Postpaid,1598.22,1598.22,1,None,2 Year,Bank Transfer,7,Yes,,FALSE
C100357,Sneha Paul,Male,66,Kolkata,27-09-2025,Postpaid,775.45,51179.7,66,None,2 Year,UPI,8,No,,FALSE
C100358,Priya Dey,Female,43,Delhi,19-12-2025,Prepaid,1076.23,24753.29,23,Fiber,2 Year,Card,6,Yes,,FALSE
C100359,Rohit Roy,Female,38,Mumbai,18-05-2025,Postpaid,1340.72,63013.84,47,5G,1 Year,Card,7,No,,FALSE
C100360,Ananya Ghosh,Female,31,Delhi,19-08-2025,Prepaid,1490.21,80471.34,54,DSL,2 Year,Card,1,No,,FALSE
C100361,Sourav Sen,Male,69,Hyderabad,18-03-2025,Postpaid,1243.08,38535.48,31,Fiber,Monthly,Cash,7,Yes,,FALSE
C100362,Ananya Gupta,Female,75,Delhi,15-10-2025,Prepaid,1206.77,80853.59,67,None,Monthly,Card,0,Yes,,FALSE
C100363,Priya Gupta,Female,70,Delhi,04-07-2025,Postpaid,1109.12,36600.96,33,5G,1 Year,UPI,6,Yes,,FALSE
C100364,Vikram Roy,Female,40,Delhi,16-06-2025,Postpaid,1279.65,33270.9,26,None,Monthly,Cash,9,No,,FALSE
C100365,Ananya Kapoor,Female,47,Kolkata,10-02-2025,Prepaid,1775.04,33725.76,19,5G,Monthly,Bank Transfer,5,No,,FALSE
C100366,Sourav Singh,Female,63,Delhi,28-10-2025,Postpaid,1328.15,46485.25,35,None,Monthly,Card,0,Yes,,FALSE
C100367,Priya Sen,Male,64,Bangalore,22-02-2025,Prepaid,1424.44,44157.64,31,Fiber,1 Year,UPI,0,No,,FALSE
C100368,Neha Roy,Male,51,Hyderabad,19-07-2025,Postpaid,475.68,5232.48,11,DSL,Monthly,Bank Transfer,7,Yes,,FALSE
C100369,Rahul Sharma,Female,26,Delhi,01-09-2025,Postpaid,1724.48,117264.64,68,5G,2 Year,Cash,2,Yes,,FALSE
C100370,Neha Kapoor,Female,55,Delhi,04-09-2025,Prepaid,,80935.02,59,Fiber,1 Year,Bank Transfer,5,No,,FALSE
C100371,Rahul Dey,Male,34,Delhi,27-05-2025,Postpaid,815.07,16301.4,20,Fiber,2 Year,Cash,12,No,,FALSE
C100372,Rohit Paul,Male,37,Kolkata,08-10-2025,Postpaid,1600.98,3201.96,2,DSL,1 Year,Cash,6,Yes,,FALSE
C100373,Sneha Singh,Male,28,Bangalore,17-11-2025,Prepaid,1707.33,85366.5,50,5G,1 Year,Bank Transfer,6,Yes,,FALSE
C100374,Rohit Das,Female,72,,20-08-2025,Postpaid,609.09,5481.81,9,None,Monthly,Bank Transfer,0,Yes,,FALSE
C100375,Priya Singh,Female,21,Mumbai,13-08-2025,Prepaid,336.62,23226.78,69,DSL,Monthly,Card,0,No,,FALSE
C100376,Riya Ghosh,Female,31,Hyderabad,17-01-2025,Postpaid,1013.41,44590.04,44,Fiber,Monthly,UPI,4,No,,FALSE
C100377,Sneha Singh,Female,22,Kolkata,04-03-2025,Prepaid,1098.25,76877.5,70,None,1 Year,Card,11,Yes,,FALSE
C100378,Priya Dey,Male,30,Bangalore,19-07-2025,Postpaid,1549.05,91393.95,59,5G,Monthly,UPI,11,Yes,,FALSE
C100379,Sneha Ghosh,Male,34,Hyderabad,22-04-2025,Prepaid,1384.48,85837.76,62,DSL,2 Year,Cash,5,Yes,,FALSE
C100380,Sourav Sen,Male,28,Kolkata,25-10-2025,Postpaid,1292.98,46547.28,36,DSL,1 Year,UPI,3,Yes,,FALSE
C100381,Ananya Sharma,Male,49,Delhi,27-11-2025,Prepaid,1465.11,17581.32,12,Fiber,Monthly,Cash,3,No,,FALSE
C100382,Riya Sen,Male,53,Hyderabad,13-07-2025,Postpaid,1668.39,75077.55,45,DSL,1 Year,UPI,7,No,,FALSE
C100383,Riya Sen,Male,53,Chennai,28-06-2025,Postpaid,1221.65,46422.7,38,None,1 Year,Card,1,Yes,,FALSE
C100384,Vikram Ghosh,Female,46,Kolkata,23-11-2025,Postpaid,1692.01,64296.38,38,DSL,Monthly,Bank Transfer,12,Yes,,FALSE
C100385,Vikram Kapoor,Male,38,Chennai,16-12-2025,Postpaid,1418.09,12762.81,9,DSL,2 Year,Bank Transfer,5,No,,FALSE
C100386,Vikram Das,Male,59,Mumbai,02-04-2025,Prepaid,486.79,20445.18,42,DSL,Monthly,Cash,3,Yes,,FALSE
C100387,Vikram Paul,Female,20,Kolkata,07-07-2025,Prepaid,1417.47,70873.5,50,Fiber,Monthly,Card,10,No,,FALSE
C100388,Rahul Ghosh,Female,74,Delhi,29-12-2025,Prepaid,1094.7,12041.7,11,5G,2 Year,UPI,11,Yes,,FALSE
C100389,Sneha Dey,Male,71,Kolkata,29-04-2025,Postpaid,431.49,16828.11,39,DSL,Monthly,Card,9,Yes,,FALSE
C100390,Priya Paul,Female,53,Hyderabad,23-08-2025,Postpaid,1004.81,72346.32,72,Fiber,Monthly,Card,8,No,,FALSE
C100391,Vikram Paul,Female,50,Delhi,11-06-2025,Postpaid,1416.8,62339.2,44,5G,1 Year,Cash,11,No,,FALSE
C100392,Sneha Kapoor,Female,56,Delhi,20-08-2025,Postpaid,1256.35,38946.85,31,None,Monthly,UPI,4,Yes,,FALSE
